Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2022-08-01 00:00:00,25.2,33.6,28.5,75,0,8.7,6,290,3,E 
2022-08-02 00:00:00,24.4,33.8,28.8,72,0,10.4,7,100,3,E 
2022-08-03 00:00:00,26.8,33.6,29.7,73,0,6.6,8,120,3,E 
2022-08-04 00:00:00,25,33,28.3,81,0,8.3,4,360,2,C 
2022-08-05 00:00:00,22,32.8,27,78,0.8,8.2,5,360,1,C 
2022-08-06 00:00:00,23.2,32.2,27.8,75,0,9.9,4,360,2,C 
2022-08-07 00:00:00,23.8,33.2,28.3,80,0,9.6,4,300,2,C 
2022-08-08 00:00:00,23,34.4,28.9,70,0,7.3,4,300,2,C 
2022-08-09 00:00:00,23.8,34.8,28.5,72,0,7.2,6,90,2,C 
2022-08-10 00:00:00,24,34.4,28.5,76,0,9.2,6,30,3,E 
2022-08-11 00:00:00,25.4,34.2,29.4,72,2.3,4.8,8,100,3,C 
2022-08-12 00:00:00,25.6,33.4,28.5,79,0,9.9,7,90,3,E 
2022-08-13 00:00:00,25.4,34,28.1,82,0,8.1,11,220,3,E 
2022-08-14 00:00:00,22.2,33,27.4,81,29,6.5,5,80,2,C 
2022-08-15 00:00:00,26.2,32,28.8,78,0,6.8,5,20,2,E 
2022-08-16 00:00:00,23.2,33.6,28.9,80,29.5,5,4,130,2,C 
2022-08-17 00:00:00,24.8,33.6,29.3,70,0,9.2,6,90,4,E 
2022-08-18 00:00:00,25,34,28.3,68,0,10,6,120,4,SE
2022-08-19 00:00:00,24.2,34.4,29.6,70,2.4,8.2,8,70,3,E 
2022-08-20 00:00:00,23.8,33.8,28.5,69,0,9.4,6,100,3,E 
2022-08-21 00:00:00,25.6,34,28.6,74,2.5,9.8,4,350,2,C 
2022-08-22 00:00:00,24.9,34.2,28.7,74,1.25,9.1,5,205,2.5,
2022-08-23 00:00:00,24.2,34.4,28.8,74,0,8.4,6,60,3,E 
2022-08-24 00:00:00,24,34,29.8,61,0.4,0,8,90,4,E 
2022-08-25 00:00:00,24.2,34,29,64,0,9.7,7,120,3,E 
2022-08-26 00:00:00,24.7,34.3,28.95,69,0,9.45,6,115,2.5,
2022-08-27 00:00:00,25.2,34.6,28.9,74,0,9.2,5,110,2,NE
2022-08-28 00:00:00,23.2,32.8,27.8,76,6.8,8.5,4,350,1,C 
2022-08-29 00:00:00,22.8,33.8,28.4,68,0,3.8,5,110,2,C 
2022-08-30 00:00:00,23.4,32.8,28.3,78,0,6.4,5,340,2,C 
2022-08-31 00:00:00,24.6,32.6,28.1,85,8.6,7.8,4,340,2,N 
2022-09-01 00:00:00,25.6,34.4,29.7,71,4.3,4.1,8,100,4,SE
2022-09-02 00:00:00,26.2,34.2,30.1,72,0,6.3,6,120,3,SE
2022-09-03 00:00:00,25.2,33,28.8,78,0,10.3,6,340,2,C 
2022-09-04 00:00:00,24.4,33.2,28.4,75,0,7,5,350,2,C 
2022-09-05 00:00:00,24.8,33.2,28.4,79,0,5.7,6,40,2,C 
2022-09-06 00:00:00,24.8,34,28.9,80,3,4.2,9,340,3,SE
2022-09-07 00:00:00,25.4,35,29.9,73,0,8.8,10,340,4,E 
2022-09-08 00:00:00,24.4,32,27.6,85,19,7.9,4,360,2,N 
2022-09-09 00:00:00,25,32.2,28.3,81,0,2.3,5,90,3,C 
2022-09-10 00:00:00,23.4,32.2,27.7,82,23,7.8,5,360,2,C 
2022-09-11 00:00:00,23.4,33.2,27.8,81,39.5,7.4,5,100,2,C 
2022-09-12 00:00:00,25,33.2,29.3,74,3.6,8.4,7,110,2,C 
2022-09-13 00:00:00,24.4,33,29.1,76,0,10.4,7,180,3,C 
2022-09-14 00:00:00,23.8,33.2,28.9,77,3.7,9.9,4,290,2,N 
2022-09-15 00:00:00,23.6,34.6,28.9,76,0,9.1,5,340,2,NW
2022-09-16 00:00:00,24.8,34.6,29.2,72,1.5,9.4,7,120,3,E 
2022-09-17 00:00:00,23.6,35.4,29.1,72,18.8,7.9,6,140,2,C 
2022-09-18 00:00:00,24.6,36,29.9,67,0,9.9,5,170,2,C 
2022-09-19 00:00:00,24,33.4,28.7,71,0,10.4,5,300,2,C 
2022-09-20 00:00:00,24.2,34.2,29,74,2,10,5,100,2,C 
2022-09-21 00:00:00,24.8,33.2,28.4,76,0,4.5,5,290,2,C 
2022-09-22 00:00:00,25.4,35.2,28.8,79,0,4.6,5,120,2,SE
2022-09-23 00:00:00,24.4,34.4,28.9,76,6.4,7,5,280,2,N 
2022-09-24 00:00:00,24,34.8,29.1,77,3.2,7,4,160,2,N 
2022-09-25 00:00:00,23.2,35.6,30.1,67,0,7.6,6,130,2,C 
2022-09-26 00:00:00,24.6,34.2,29.8,72,0,10.4,3,360,2,NW
2022-09-27 00:00:00,23.4,35.8,29.6,66,0,7.2,7,120,2,C 
2022-09-28 00:00:00,24.6,35.6,29.5,66,0,9.2,8,80,3,E 
2022-09-29 00:00:00,25.4,34.8,29.5,72,0,9.6,5,50,2,NE
2022-09-30 00:00:00,24.4,33.4,29.3,73,0,8.5,5,120,2,SE
2022-10-01 00:00:00,24.8,34,29.6,74,0,5.1,8,360,2,C 
2022-10-02 00:00:00,26.4,32.8,29,78,0,8.5,4,330,2,W 
2022-10-03 00:00:00,25.4,32.4,28.6,77,0,4.1,5,340,2,N 
2022-10-04 00:00:00,26.2,32.4,28.2,79,0,4.5,4,340,2,N 
2022-10-05 00:00:00,25.6,32.6,28,80,0,2.8,6,200,2,C 
2022-10-06 00:00:00,24.2,33.8,27.5,82,25,5.7,5,100,2,C 
2022-10-07 00:00:00,22.8,32.6,28.2,81,34.4,3.2,6,290,2,C 
2022-10-08 00:00:00,25.6,33.8,27.8,85,0.4,6.5,6,210,2,C 
2022-10-09 00:00:00,23.2,32.4,26.7,85,21.4,4.8,5,320,2,N 
2022-10-10 00:00:00,23.2,32,27,85,18.4,4.6,13,0,3,N 
2022-10-11 00:00:00,23.8,31.2,27.2,84,15.8,7.2,4,20,2,C 
2022-10-12 00:00:00,23.4,32.2,26.8,85,0.4,3.9,4,350,1,C 
2022-10-13 00:00:00,24.2,31.6,27,88,12,5.8,3,270,1,C 
2022-10-14 00:00:00,25,33.8,27.7,84,5.6,4.7,5,260,1,C 
2022-10-15 00:00:00,24.6,33,27.9,83,83.2,4,4,120,2,C 
2022-10-16 00:00:00,25,34.8,29.5,77,7.2,4.1,5,90,2,C 
2022-10-17 00:00:00,26,32.2,28.1,83,4.8,8,4,150,1,C 
2022-10-18 00:00:00,25,30.8,27.2,87,3.5,2.4,4,340,1,N 
2022-10-19 00:00:00,24.4,30.4,27.2,86,24.4,0,5,10,2,N 
2022-10-20 00:00:00,24.4,32.4,29,78,0,1.7,7,20,3,N 
2022-10-21 00:00:00,24.8,30.6,26.7,89,2,8,4,330,2,C 
2022-10-22 00:00:00,23.8,30.4,27.8,82,5,0.6,4,330,1,C 
2022-10-23 00:00:00,25.6,31.8,28.6,80,0,3.8,4,300,1,C 
2022-10-24 00:00:00,25.4,31.8,27.1,87,0,4.6,3,280,1,SE
2022-10-25 00:00:00,24.2,30.8,27,85,18.2,2.1,4,10,2,N 
2022-10-26 00:00:00,23.8,30.8,27.5,85,15,0,4,200,1,C 
2022-10-27 00:00:00,24,31.2,27.5,79,0,1.8,4,330,2,C 
2022-10-28 00:00:00,25,32.8,28.9,74,0,7,5,340,2,C 
2022-10-29 00:00:00,25.2,32,28.5,75,0,8.4,6,45,2,C 
2022-10-30 00:00:00,24.2,32.2,28.8,71,0,4.8,5,350,1,C 
2022-10-31 00:00:00,24.8,32.2,29,72,0,6.1,5,340,2,C 
2022-11-01 00:00:00,24.2,32,28.2,78,0,6.8,4,340,2,C 
2022-11-02 00:00:00,25.4,33.6,28.4,82,1.8,2.9,7,120,2,E 
2022-11-03 00:00:00,25.4,32.8,29.2,77,2.2,6.3,4,0,1,C 
2022-11-04 00:00:00,26.2,34.6,28.6,82,0,7.8,8,270,2,C 
2022-11-05 00:00:00,21.6,32,28.4,82,64,6.5,6,130,2,N 
2022-11-06 00:00:00,24.6,32.4,27.1,88,16,5.1,4,360,2,C 
2022-11-07 00:00:00,23.8,31.4,27.8,78,92,4.9,4,60,2,C 
2022-11-08 00:00:00,24,31.4,27.7,81,4.7,7.3,5,360,2,C 
2022-11-09 00:00:00,24.8,31.8,28.1,80,0,4.3,4,350,2,N 
2022-11-10 00:00:00,24.4,32,28.6,76,8.5,2.1,4,200,2,N 
2022-11-11 00:00:00,25.2,32,28.2,83,1.6,5.6,4,350,1,C 
2022-11-12 00:00:00,25.2,32.4,27.7,86,24.3,4.5,4,360,2,C 
2022-11-13 00:00:00,24.6,32.8,29.1,80,47,5.2,4,150,2,C 
2022-11-14 00:00:00,25.6,32.8,28.5,84,29,3.2,6,340,2,C 
2022-11-15 00:00:00,25,31.6,28,86,11,6.3,4,350,2,C 
2022-11-16 00:00:00,23,31.4,29,76,0,5.6,6,340,2,C 
2022-11-17 00:00:00,25.4,31.4,27.4,84,0,3.2,12,320,2,W 
2022-11-18 00:00:00,25,31.8,28.4,79,1.4,2,5,0,2,N 
2022-11-19 00:00:00,24,30.4,27,81,5,0,6,340,2,C 
2022-11-20 00:00:00,25.2,32.2,29,78,0,4,4,360,2,C 
2022-11-21 00:00:00,25,32.8,29,77,0,7.6,5,360,2,C 
2022-11-22 00:00:00,25.2,32.4,27.9,84,9.2,7.8,4,340,1,C 
2022-11-23 00:00:00,25,31.4,27.6,82,1.3,6.2,3,360,1,N 
2022-11-24 00:00:00,26.2,31.8,28,82,0,1.1,4,20,2,E 
2022-11-25 00:00:00,25.4,31.4,28.1,78,0,1.6,6,340,2,C 
2022-11-26 00:00:00,25,31.6,27.1,86,0,3.4,5,340,2,C 
2022-11-27 00:00:00,24,31.2,27.2,85,4.1,0.6,5,220,1,C 
2022-11-28 00:00:00,24,31.8,28.2,78,1.3,3.3,4,360,1,C 
2022-11-29 00:00:00,25.6,32.6,27.3,84,0,6.3,5,350,2,C 
2022-11-30 00:00:00,24.2,31.4,26.7,88,12.4,6.3,4,330,1,C 
2022-12-01 00:00:00,24,32.2,28,79,3.3,2.7,4,270,2,C 
2022-12-02 00:00:00,25,30.2,27.9,80,0,6.5,3,280,2,W 
2022-12-03 00:00:00,25.6,31.8,28.8,78,0,0.3,5,340,2,C 
2022-12-04 00:00:00,24.4,32,27.4,88,1.9,7.1,4,340,1,C 
2022-12-05 00:00:00,24,32.2,27.8,82,11,4.9,4,70,1,E 
2022-12-06 00:00:00,24.6,32.2,28.7,77,0,3.6,4,340,2,N 
2022-12-07 00:00:00,25.6,31.4,28.5,80,0,8.4,5,10,2,NW
2022-12-08 00:00:00,26.6,31.4,28.5,83,0,5.2,5,350,2,C 
2022-12-09 00:00:00,24.2,33.2,28.5,73,0,0.5,5,340,3,C 
2022-12-10 00:00:00,24,33.2,29.3,75,1.6,6.6,5,350,2,C 
2022-12-11 00:00:00,24.2,33.4,29,77,0,6.5,6,190,2,C 
2022-12-12 00:00:00,23.2,32.6,28.9,74,18.2,6.8,5,350,1,C 
2022-12-13 00:00:00,24.6,32.4,28.8,81,6,8.4,6,340,2,C 
2022-12-14 00:00:00,25.6,31.8,28.8,80,0,8.8,4,340,1,C 
2022-12-15 00:00:00,26,32.8,28.1,82,0,5.8,4,190,1,C 
2022-12-16 00:00:00,25,31.6,26.7,88,0.8,6,6,270,2,C 
2022-12-17 00:00:00,22.8,32.4,27.4,84,32.5,2.3,6,350,2,C 
2022-12-18 00:00:00,24.2,32,28.2,82,1.2,8.2,5,340,2,C 
2022-12-19 00:00:00,25.4,31,28.8,82,0.3,8.6,4,340,2,N 
2022-12-20 00:00:00,25.2,32.4,27.7,86,0,2.4,4,350,1,N 
2022-12-21 00:00:00,24.6,32,28.1,83,5.5,5.6,5,320,1,C 
2022-12-22 00:00:00,25.2,32,28,84,2.7,6.8,7,290,3,C 
2022-12-23 00:00:00,23.6,31,28.1,78,5.5,3,9,280,5,W 
2022-12-24 00:00:00,25.4,31.6,27.6,83,3.3,0.6,8,280,4,W 
2022-12-25 00:00:00,24.2,29.8,27.1,86,8.5,3,9,280,3,W 
2022-12-26 00:00:00,24.6,30.6,26.4,84,0.1,0,7,280,2,SW
2022-12-27 00:00:00,22.6,29.6,26.3,87,82.5,0,7,280,2,W 
2022-12-28 00:00:00,23.8,31.6,28.2,78,0,0,7,290,3,W 
2022-12-29 00:00:00,24,33.4,26.4,89,74.3,7.1,9,290,3,W 
2022-12-30 00:00:00,24.2,28.6,25.8,91,2.7,0.8,7,350,2,C 
2022-12-31 00:00:00,23.6,27,24.6,96,95.3,0,4,280,2,W 
2023-01-01 00:00:00,23,29.6,26.7,83,137.6,0,8,290,4,W 
2023-01-02 00:00:00,23.1,30.2,26.8,84.5,76.25,1.8,8,300,4,
2023-01-03 00:00:00,23.2,30.8,26.9,86,14.9,3.6,8,310,4,W 
2023-01-04 00:00:00,25.2,31.4,27.7,82,0.2,3,9,290,5,NW
2023-01-05 00:00:00,24.2,31.6,27.7,83,2.2,6.3,7,280,3,W 
2023-01-06 00:00:00,24.4,31,26.4,88,23.5,0,5,340,2,C 
2023-01-07 00:00:00,24.2,31,27.2,87,15.3,6.2,4,350,1,C 
2023-01-08 00:00:00,25.2,31,27.2,88,3.6,6.5,4,360,2,C 
2023-01-09 00:00:00,25.2,31.4,28,84,0,5,7,360,2,C 
2023-01-10 00:00:00,25.4,31.6,27.9,85,0,5.2,4,340,2,N 
2023-01-11 00:00:00,25.4,32.2,28.3,85,1.5,5.3,7,350,2,N 
2023-01-12 00:00:00,25,32.2,28.7,80,0,5.7,4,280,2,W 
2023-01-13 00:00:00,24.6,31.8,27.4,86,0,9.4,4,280,2,C 
2023-01-14 00:00:00,24,32,28.4,79,2.8,7.9,5,330,3,NW
2023-01-15 00:00:00,25.8,31.8,28.4,82,1,10.5,7,330,2,C 
2023-01-16 00:00:00,23.6,32,28.1,85,13.8,5.5,7,330,3,W 
2023-01-17 00:00:00,21,29.6,26.9,88,15.15,7.4,7,240,1,C 
2023-01-18 00:00:00,23.8,30,25.9,90,16.5,0,4,320,1,C 
2023-01-19 00:00:00,24.2,31,26.9,88,23.2,0,6,320,2,C 
2023-01-20 00:00:00,25.2,30,27.3,88,0,2.6,4,40,2,C 
2023-01-21 00:00:00,25,31,27.6,86,0,1.1,6,340,2,C 
2023-01-22 00:00:00,24.8,31,27.6,83,0,4.8,5,330,2,C 
2023-01-23 00:00:00,25.2,31.2,26.7,89,1.5,7.2,4,340,2,C 
2023-01-24 00:00:00,25,32,27.9,85,8.5,4.5,6,320,2,W 
2023-01-25 00:00:00,25,30.2,26.4,90,8,5.9,5,260,2,W 
2023-01-26 00:00:00,24.8,31.6,27.5,84,0.2,1.5,4,280,2,W 
2023-01-27 00:00:00,24.8,30.2,26.7,90,11.5,2.7,6,280,2,C 
2023-01-28 00:00:00,24.8,27.8,26,93,0.9,0,5,240,1,C 
2023-01-29 00:00:00,23.6,30,26.4,90,4,0.9,9,330,3,W 
2023-01-30 00:00:00,25,31.4,27.9,84,0,2,5,290,2,W 
2023-01-31 00:00:00,25.4,31.6,27.3,88,0,1.9,5,310,1,C 
2023-02-01 00:00:00,25,29.8,27,87,4.8,1.3,9,280,2,W 
2023-02-02 00:00:00,25,30.2,26.5,91,0.6,2.2,5,280,2,W 
2023-02-03 00:00:00,23.6,29.4,26.7,86,62.2,0,4,250,2,W 
2023-02-04 00:00:00,24.8,31.2,27.2,87,0,1.1,5,260,2,C 
2023-02-05 00:00:00,24.6,30.6,27.6,86,27.4,3.6,5,260,2,W 
2023-02-06 00:00:00,25.4,30.8,27.4,85,0,1.5,5,320,2,C 
2023-02-07 00:00:00,25.2,31.6,27.2,87,0.2,2.1,7,320,3,W 
2023-02-08 00:00:00,24.6,30,26.8,90,0.4,2.2,5,320,2,C 
2023-02-09 00:00:00,25,31,27.2,89,3.6,1.2,6,290,3,W 
2023-02-10 00:00:00,24.8,31.4,27.6,80,21.1,4.4,5,280,3,W 
2023-02-11 00:00:00,24,30.4,26.7,88,38.6,8,8,250,3,W 
2023-02-12 00:00:00,24.6,31.6,28.1,82,7,2.5,8,280,3,W 
2023-02-13 00:00:00,24.6,31,26.8,86,0,4.7,4,360,1,C 
2023-02-14 00:00:00,24.6,31,26.7,88,1,5.1,6,290,2,C 
2023-02-15 00:00:00,24.8,31.8,27.2,86,2.3,5.9,4,340,2,C 
2023-02-16 00:00:00,24.6,31.2,26.4,87,1.9,4.2,7,30,2,C 
2023-02-17 00:00:00,24.4,31,27.3,87,27.3,4.5,7,320,3,C 
2023-02-18 00:00:00,25,31,26.6,88,2.2,4.8,5,290,1,C 
2023-02-19 00:00:00,23.4,31,26.1,88,3.2,3.3,6,280,2,C 
2023-02-20 00:00:00,24.4,31.2,26.9,86,17,8.6,5,350,1,C 
2023-02-21 00:00:00,24.4,31.4,27.4,84,49,6.1,5,310,2,W 
2023-02-22 00:00:00,24.8,30,26.7,86,15.5,8.8,5,300,3,W 
2023-02-23 00:00:00,23.4,30.8,26.1,83,13.9,3.2,6,320,3,W 
2023-02-24 00:00:00,24,31,26.7,86,13.1,2.7,9,270,4,W 
2023-02-25 00:00:00,24.6,30.2,27.4,85,1.2,2.8,8,270,4,W 
2023-02-26 00:00:00,24.6,31,26.5,89,6.5,2.5,10,300,4,W 
2023-02-27 00:00:00,24.2,29.2,25.3,93,11.8,3.4,8,270,3,W 
2023-02-28 00:00:00,23.6,30.4,25.4,92,48.9,1.5,9,270,3,W 
2023-03-01 00:00:00,23,30.6,26,86,3.8,1.6,6,320,2,C 
2023-03-02 00:00:00,24.4,28.2,24.9,94,13.5,2.7,5,290,2,W 
2023-03-03 00:00:00,23.4,31,26.8,86,47.4,0.4,4,320,2,C 
2023-03-04 00:00:00,23.9,31.2,27.1,84.5,37.85,3.2,5.5,305,2.5,
2023-03-05 00:00:00,24.4,31.4,27.4,83,28.3,6,7,290,3,W 
2023-03-06 00:00:00,24.8,31.4,27.9,81,1.8,8.3,5,290,2,W 
2023-03-07 00:00:00,25.2,31,27.7,84,0,7.5,5,340,2,C 
2023-03-08 00:00:00,25,31.4,27.9,85,0,8.6,5,320,2,C 
2023-03-09 00:00:00,25.6,31.4,27.9,83,8.5,4.4,5,290,2,C 
2023-03-10 00:00:00,25,32,28.1,80,0,6,6,360,2,C 
2023-03-11 00:00:00,25.6,32.6,28.5,79,0,8.7,5,350,2,C 
2023-03-12 00:00:00,25.4,31.4,28.5,81,0,7.2,3,350,2,W 
2023-03-13 00:00:00,24,31.2,27.4,80,0,7.4,7,340,3,N 
2023-03-14 00:00:00,26,32.2,28.1,81,0,9.7,7,350,2,C 
2023-03-15 00:00:00,23.8,31.8,27.8,81,7.4,6.6,5,20,2,C 
2023-03-16 00:00:00,25.6,32.4,28.8,80,0,3.2,5,340,2,C 
2023-03-17 00:00:00,25.6,32.2,28.4,80,0,6.2,6,340,2,C 
2023-03-18 00:00:00,25,32.6,28,82,0,7.7,3,150,2,N 
2023-03-19 00:00:00,25.2,33,29,80,0,7.1,6,350,2,N 
2023-03-20 00:00:00,25.8,32,27.9,83,0,6.6,4,260,2,C 
2023-03-21 00:00:00,24.2,33.4,27.9,81,8.1,6.6,4,45,2,NE
2023-03-22 00:00:00,25.4,32.2,28.4,79,0,5.1,5,350,2,N 
2023-03-23 00:00:00,26,32.2,28.7,82,23.6,8.1,7,350,2,C 
2023-03-24 00:00:00,25.2,32.4,28.8,79,0,10.4,5,280,2,C 
2023-03-25 00:00:00,26.2,31.6,28.6,84,0,9.9,4,310,2,C 
2023-03-26 00:00:00,24.8,31.8,28.4,82,0,5.8,5,280,2,W 
2023-03-27 00:00:00,24.4,31.6,27.7,84,7.4,5.7,6,340,2,C 
2023-03-28 00:00:00,25,31.2,27.6,85,1.2,5.7,5,350,2,C 
2023-03-29 00:00:00,24.6,31.8,27.8,82,4.2,4.3,6,350,2,C 
2023-03-30 00:00:00,25.4,32.2,28.6,79,0.6,5.1,6,340,2,NW
2023-03-31 00:00:00,25.4,32.2,27.9,83,0.2,4.2,4,340,2,C 
2023-04-01 00:00:00,24.6,32,26.5,88,0,3.4,4,170,1,C 
2023-04-02 00:00:00,24,31.6,26.8,82,13.3,2.6,4,360,2,C 
2023-04-03 00:00:00,24.6,31.6,27.3,87,0,6.6,4,360,2,C 
2023-04-04 00:00:00,24.6,31.6,28.1,80,9.2,8.5,5,350,1,C 
2023-04-05 00:00:00,24.8,32,27.9,80,0,5.7,5,350,2,C 
2023-04-06 00:00:00,25.6,32.2,27.7,83,0,9.6,6,320,2,C 
2023-04-07 00:00:00,25,32.6,28.1,77,0,4.3,7,350,2,SW
2023-04-08 00:00:00,24.8,31.8,27.2,84,0,4.7,7,350,2,C 
2023-04-09 00:00:00,24,31,27.7,84,9.4,6.9,5,340,2,C 
2023-04-10 00:00:00,24.4,31.2,27.4,84,0,7.9,6,250,2,C 
2023-04-11 00:00:00,24.6,31.4,28,82,5.4,4.9,5,350,2,C 
2023-04-12 00:00:00,25.4,32.6,29.1,79,3.7,5.8,5,20,2,C 
2023-04-13 00:00:00,25,32,28.1,83,9,0,3,320,0,C 
2023-04-14 00:00:00,24.8,32.2,28.4,82,0,3.4,6,350,2,C 
2023-04-15 00:00:00,24.8,33,29.1,77,0,6.6,5,320,2,NW
2023-04-16 00:00:00,24.6,32.2,29,77,0,6.6,5,320,2,NW
2023-04-17 00:00:00,26.4,32.2,28.9,80,0,5.7,5,10,2,N 
2023-04-18 00:00:00,27,34.6,29.9,77,0,5.8,5,350,2,N 
2023-04-19 00:00:00,27,34.8,30.1,74,0,7.3,4,350,2,N 
2023-04-20 00:00:00,26.2,33.2,28.8,84,0,8.6,4,100,1,C 
2023-04-21 00:00:00,25.8,33.2,29,82,1.4,6.5,6,340,2,C 
2023-04-22 00:00:00,26.4,34.2,29.4,77,2.8,5.3,7,340,3,C 
2023-04-23 00:00:00,26.6,34.6,30.3,74,5.8,9.6,6,110,2,C 
2023-04-24 00:00:00,27,34.2,29.8,74,0,9.4,6,130,3,C 
2023-04-25 00:00:00,24.4,33.6,28.8,83,4,8.4,5,120,2,C 
2023-04-26 00:00:00,25.4,33.4,29.2,81,21,8.1,5,40,2,N 
2023-04-27 00:00:00,25.4,34.8,29.4,78,11.6,10.5,4,70,2,C 
2023-04-28 00:00:00,25.2,33.2,29.4,80,0.2,6,5,310,2,C 
2023-04-29 00:00:00,25,31.2,27.8,88,14,10.3,3,360,1,C 
2023-04-30 00:00:00,25.6,32.2,28.7,80,0.5,3.9,5,30,2,C 
2023-05-01 00:00:00,25.2,32.6,29.1,82,3.1,8.7,4,340,2,C 
2023-05-02 00:00:00,24.8,33,28.5,83,0,6.3,6,340,3,N 
2023-05-03 00:00:00,25.4,33.8,28.5,84,25.4,7.7,5,340,2,C 
2023-05-04 00:00:00,25.4,33.6,29.6,78,22.4,4,5,340,2,C 
2023-05-05 00:00:00,25.6,34.8,28,82,0,8.7,5,110,2,C 
2023-05-06 00:00:00,25,33.8,28.9,84,28.7,8.8,5,360,2,C 
2023-05-07 00:00:00,25,33.4,29.2,79,0,7.2,4,350,2,C 
2023-05-08 00:00:00,26.2,33.2,29.3,81,0.6,7.7,5,340,2,C 
2023-05-09 00:00:00,26.4,32.8,30.1,79,0,7.8,4,270,1,C 
2023-05-10 00:00:00,27,34,30.4,71,0,3.8,6,70,4,E 
2023-05-11 00:00:00,27.2,30.4,26.8,90,0,6.2,5,140,2,SE
2023-05-12 00:00:00,25.2,35,31.6,68,19.4,0,6,120,3,SE
2023-05-13 00:00:00,26.2,34,29.6,79,0,8.8,4,360,2,C 
2023-05-14 00:00:00,22.2,33.5,30.5,64,0,6.4,4,170,2,C 
2023-05-15 00:00:00,24,33.8,28.7,74,0,10,4,170,1,C 
2023-05-16 00:00:00,23.6,33.4,28,72,0,7.9,6,45,2,C 
2023-05-17 00:00:00,22,34.4,29.3,64,0,9.5,6,120,2,C 
2023-05-18 00:00:00,23.4,34.2,29,67,0,9.5,5,40,2,SE
2023-05-19 00:00:00,25,33.8,28.9,68,0,8.6,4,80,2,E 
2023-05-20 00:00:00,25.6,34.2,28.9,74,0,8.8,5,120,2,C 
2023-05-21 00:00:00,25.4,34.2,29,77,0,8,4,130,2,C 
2023-05-22 00:00:00,25,33.4,28.7,75,0,9.2,5,80,2,C 
2023-05-23 00:00:00,24.8,33.4,28.5,76,0,9.6,6,30,2,C 
2023-05-24 00:00:00,24.2,34,28.6,76,0,9.7,4,70,1,C 
2023-05-25 00:00:00,24.2,35.2,29.1,74,0,8.4,7,90,2,C 
2023-05-26 00:00:00,24.2,34,30.6,70,10.7,8.7,7,110,3,E 
2023-05-27 00:00:00,26,33.6,29.7,72,0,9.5,6,300,1,C 
2023-05-28 00:00:00,24.2,33,28.4,72,0,7.9,4,340,2,N 
2023-05-29 00:00:00,24.2,33.6,30.3,65,0,9.9,4,40,2,N 
2023-05-30 00:00:00,25.6,33.8,30.2,66,0.4,5.5,5,130,2,SE
2023-05-31 00:00:00,25,34.6,30.9,65,0.2,7.3,5,90,2,C 
2023-06-01 00:00:00,24.8,34.4,28.4,74,0,8.1,5,350,2,C 
2023-06-02 00:00:00,25,35.2,29.7,73,0,9.5,7,40,2,E 
2023-06-03 00:00:00,24.4,34,30.9,71,0,10,5,340,2,C 
2023-06-04 00:00:00,25.8,34.4,29.1,76,0,8.9,5,350,2,C 
2023-06-05 00:00:00,25.4,33.6,28.7,81,19.8,7.8,4,120,2,C 
2023-06-06 00:00:00,25.4,34.2,28.2,79,0,5.6,5,80,2,E 
2023-06-07 00:00:00,25.2,33.6,30.5,69,33.6,6.9,4,110,2,E 
2023-06-08 00:00:00,25.2,34.4,29.5,74,4.5,6,6,100,2,E 
2023-06-09 00:00:00,25.2,34.8,29.3,76,0,10.1,6,110,2,C 
2023-06-10 00:00:00,24,34.4,28.8,75,0,10.1,5,50,2,C 
2023-06-11 00:00:00,24.4,35.2,29.3,76,0,10.2,5,130,2,C 
2023-06-12 00:00:00,24.8,34.4,31.1,69,14.6,9,7,70,3,E 
2023-06-13 00:00:00,26,33.6,29.5,74,0,8.3,4,90,2,E 
2023-06-14 00:00:00,25.8,34.6,30.7,68,0,9.8,4,110,2,E 
2023-06-15 00:00:00,24.8,33,30,67,0,9.2,4,110,2,C 
2023-06-16 00:00:00,24.76,33.2,29.7,70,0.1,9.44,4,98,2,
2023-06-17 00:00:00,24.72,33.4,29.4,73,0.2,9.68,4,86,2,
2023-06-18 00:00:00,24.68,33.6,29.1,76,0.3,9.92,4,74,2,
2023-06-19 00:00:00,24.64,33.8,28.8,79,0.4,10.16,4,62,2,
2023-06-20 00:00:00,24.6,34,28.5,82,0.5,10.4,4,50,2,C 
2023-06-21 00:00:00,25.4,35.2,29.3,77,0,8,6,130,2,C 
2023-06-22 00:00:00,24,34.4,28.3,76,0,6.8,5,40,2,E 
2023-06-23 00:00:00,25.2,32.8,28.5,76,0,9.4,5,110,2,C 
2023-06-24 00:00:00,25,34.4,28.4,76,0,9,6,45,3,E 
2023-06-25 00:00:00,24.8,33.8,27.6,82,0,8,5,360,2,C 
2023-06-26 00:00:00,23.6,32,27.3,77,17,7.4,4,360,1,C 
2023-06-27 00:00:00,25.2,33.4,28.6,79,0,6.3,5,10,1,C 
2023-06-28 00:00:00,24.2,34.4,28.3,78,0,6.9,5,10,2,C 
2023-06-29 00:00:00,24.4,34.4,28.9,80,0,7.2,4,300,1,C 
2023-06-30 00:00:00,24.2,34.2,28.675,80,1.25,7.25,4.25,312.5,1.25,
2023-07-01 00:00:00,24,34,28.45,80,2.5,7.3,4.5,325,1.5,
